201,2297,295.64,178,2.93
202,2328,299.44,213,3.53
193,1121,274.38,238,3.91
192,1635,265.98,251,4.1
200,3664,307.67,196,3.23
185,3293,338.76,206,3.41
523,3722,713.88,171,2.8
537,2266,734.68,149,2.42
552,1291,727.52,150,2.44
550,3136,867.83,142,2.35
590,5224,789.25,161,2.65
552,5114,746.66,163,2.68
545,1031,687.19,175,2.89
531,1657,783.81,156,2.56
540,2665,736.99,143,2.37
547,2238,704.64,153,2.54
528,1127,688.3,130,2.13
527,2001,670.41,157,2.6
537,1058,689.42,167,2.74
552,2986,724.57,156,2.57
535,2021,685.62,171,2.83
539,5011,804.24,150,2.45
558,1366,709.48,156,2.57
151,955,207.52,215,3.48
152,513,213.93,260,4.25
150,472,209.37,235,3.86
153,672,232.57,260,4.29
151,1394,249.74,222,3.53
